ANO_MES,COMARCA,SERVENTIA,previsao_novos_casos
2025-07,FORMOSA,Formosa - 1ª Vara Criminal,23
2025-08,FORMOSA,Formosa - 1ª Vara Criminal,23
2025-09,FORMOSA,Formosa - 1ª Vara Criminal,23
2025-10,FORMOSA,Formosa - 1ª Vara Criminal,23
2025-11,FORMOSA,Formosa - 1ª Vara Criminal,22
2025-12,FORMOSA,Formosa - 1ª Vara Criminal,21
2025-01,FORMOSA,Formosa - Execução Penal/EXECPENWEB,1
2025-02,FORMOSA,Formosa - Execução Penal/EXECPENWEB,1
2025-03,FORMOSA,Formosa - Execução Penal/EXECPENWEB,2
2025-04,FORMOSA,Formosa - Execução Penal/EXECPENWEB,2
2025-05,FORMOSA,Formosa - Execução Penal/EXECPENWEB,3
2025-06,FORMOSA,Formosa - Execução Penal/EXECPENWEB,4
2025-07,FORMOSA,Formosa - Execução Penal/EXECPENWEB,5
2025-08,FORMOSA,Formosa - Execução Penal/EXECPENWEB,5
2025-09,FORMOSA,Formosa - Execução Penal/EXECPENWEB,6
2025-10,FORMOSA,Formosa - Execução Penal/EXECPENWEB,7
2025-11,FORMOSA,Formosa - Execução Penal/EXECPENWEB,8
2025-12,FORMOSA,Formosa - Execução Penal/EXECPENWEB,8
2025-01,FORMOSA,Formosa - Juizado Especial Criminal,36
2025-02,FORMOSA,Formosa - Juizado Especial Criminal,38
2025-03,FORMOSA,Formosa - Juizado Especial Criminal,39
2025-04,FORMOSA,Formosa - Juizado Especial Criminal,37
2025-05,FORMOSA,Formosa - Juizado Especial Criminal,39
2025-06,FORMOSA,Formosa - Juizado Especial Criminal,38
2025-07,FORMOSA,Formosa - Juizado Especial Criminal,39
2025-08,FORMOSA,Formosa - Juizado Especial Criminal,38
2025-09,FORMOSA,Formosa - Juizado Especial Criminal,38
2025-10,FORMOSA,Formosa - Juizado Especial Criminal,37
2025-11,FORMOSA,Formosa - Juizado Especial Criminal,35
2025-12,FORMOSA,Formosa - Juizado Especial Criminal,33
2025-01,FORMOSA,Formosa - Juizado Especial Cível,45
2025-02,FORMOSA,Formosa - Juizado Especial Cível,46
2025-03,FORMOSA,Formosa - Juizado Especial Cível,49
2025-04,FORMOSA,Formosa - Juizado Especial Cível,50
2025-05,FORMOSA,Formosa - Juizado Especial Cível,51
2025-06,FORMOSA,Formosa - Juizado Especial Cível,52
2025-07,FORMOSA,Formosa - Juizado Especial Cível,52
2025-08,FORMOSA,Formosa - Juizado Especial Cível,51
2025-09,FORMOSA,Formosa - Juizado Especial Cível,50
2025-10,FORMOSA,Formosa - Juizado Especial Cível,51
2025-11,FORMOSA,Formosa - Juizado Especial Cível,49
2025-12,FORMOSA,Formosa - Juizado Especial Cível,45
2025-01,FORMOSA,Formosa - Juizado das Fazendas Públicas,5
2025-02,FORMOSA,Formosa - Juizado das Fazendas Públicas,5
2025-03,FORMOSA,Formosa - Juizado das Fazendas Públicas,6
2025-04,FORMOSA,Formosa - Juizado das Fazendas Públicas,7
2025-05,FORMOSA,Formosa - Juizado das Fazendas Públicas,7
2025-06,FORMOSA,Formosa - Juizado das Fazendas Públicas,7
2025-07,FORMOSA,Formosa - Juizado das Fazendas Públicas,7
2025-08,FORMOSA,Formosa - Juizado das Fazendas Públicas,8
2025-09,FORMOSA,Formosa - Juizado das Fazendas Públicas,8
2025-10,FORMOSA,Formosa - Juizado das Fazendas Públicas,9
2025-11,FORMOSA,Formosa - Juizado das Fazendas Públicas,9
2025-12,FORMOSA,Formosa - Juizado das Fazendas Públicas,9
2025-01,FORMOSA,Formosa - Pai Presente,3
2025-02,FORMOSA,Formosa - Pai Presente,4
2025-03,FORMOSA,Formosa - Pai Presente,4
2025-04,FORMOSA,Formosa - Pai Presente,5
2025-05,FORMOSA,Formosa - Pai Presente,5
2025-06,FORMOSA,Formosa - Pai Presente,6
2025-07,FORMOSA,Formosa - Pai Presente,7
2025-08,FORMOSA,Formosa - Pai Presente,7
2025-09,FORMOSA,Formosa - Pai Presente,7
2025-10,FORMOSA,Formosa - Pai Presente,7
2025-11,FORMOSA,Formosa - Pai Presente,8
2025-12,FORMOSA,Formosa - Pai Presente,8
2025-01,FORMOSA,Formosa - Plantão da macrorregião 07,1
2025-02,FORMOSA,Formosa - Plantão da macrorregião 07,1
2025-03,FORMOSA,Formosa - Plantão da macrorregião 07,2
2025-04,FORMOSA,Formosa - Plantão da macrorregião 07,2
2025-05,FORMOSA,Formosa - Plantão da macrorregião 07,3
2025-06,FORMOSA,Formosa - Plantão da macrorregião 07,3
2025-07,FORMOSA,Formosa - Plantão da macrorregião 07,4
2025-08,FORMOSA,Formosa - Plantão da macrorregião 07,4
2025-09,FORMOSA,Formosa - Plantão da macrorregião 07,4
2025-10,FORMOSA,Formosa - Plantão da macrorregião 07,5
2025-11,FORMOSA,Formosa - Plantão da macrorregião 07,5
2025-12,FORMOSA,Formosa - Plantão da macrorregião 07,6
2025-01,FORMOSA,Formosa - UPJ Varas Criminais: 2ª e 3ª,175
2025-02,FORMOSA,Formosa - UPJ Varas Criminais: 2ª e 3ª,213
2025-03,FORMOSA,Formosa - UPJ Varas Criminais: 2ª e 3ª,224
2025-04,FORMOSA,Formosa - UPJ Varas Criminais: 2ª e 3ª,210
2025-05,FORMOSA,Formosa - UPJ Varas Criminais: 2ª e 3ª,205
2025-06,FORMOSA,Formosa - UPJ Varas Criminais: 2ª e 3ª,200
2025-07,FORMOSA,Formosa - UPJ Varas Criminais: 2ª e 3ª,200
2025-08,FORMOSA,Formosa - UPJ Varas Criminais: 2ª e 3ª,198
2025-09,FORMOSA,Formosa - UPJ Varas Criminais: 2ª e 3ª,197
2025-10,FORMOSA,Formosa - UPJ Varas Criminais: 2ª e 3ª,195
2025-11,FORMOSA,Formosa - UPJ Varas Criminais: 2ª e 3ª,174
2025-12,FORMOSA,Formosa - UPJ Varas Criminais: 2ª e 3ª,161
2025-01,FORMOSA,"Formosa - UPJ Varas Cíveis: 1ª, 2ª e 3ª",49
2025-02,FORMOSA,"Formosa - UPJ Varas Cíveis: 1ª, 2ª e 3ª",52
2025-03,FORMOSA,"Formosa - UPJ Varas Cíveis: 1ª, 2ª e 3ª",56
2025-04,FORMOSA,"Formosa - UPJ Varas Cíveis: 1ª, 2ª e 3ª",52
2025-05,FORMOSA,"Formosa - UPJ Varas Cíveis: 1ª, 2ª e 3ª",52
2025-06,FORMOSA,"Formosa - UPJ Varas Cíveis: 1ª, 2ª e 3ª",52
2025-07,FORMOSA,"Formosa - UPJ Varas Cíveis: 1ª, 2ª e 3ª",51
2025-08,FORMOSA,"Formosa - UPJ Varas Cíveis: 1ª, 2ª e 3ª",50
2025-09,FORMOSA,"Formosa - UPJ Varas Cíveis: 1ª, 2ª e 3ª",50
2025-10,FORMOSA,"Formosa - UPJ Varas Cíveis: 1ª, 2ª e 3ª",50
2025-11,FORMOSA,"Formosa - UPJ Varas Cíveis: 1ª, 2ª e 3ª",48
2025-12,FORMOSA,"Formosa - UPJ Varas Cíveis: 1ª, 2ª e 3ª",44
2025-01,FORMOSA,Formosa - UPJ Varas de Família e Sucessões: 2ª e 3ª,66
2025-02,FORMOSA,Formosa - UPJ Varas de Família e Sucessões: 2ª e 3ª,66
2025-03,FORMOSA,Formosa - UPJ Varas de Família e Sucessões: 2ª e 3ª,75
2025-04,FORMOSA,Formosa - UPJ Varas de Família e Sucessões: 2ª e 3ª,69
2025-05,FORMOSA,Formosa - UPJ Varas de Família e Sucessões: 2ª e 3ª,70
2025-06,FORMOSA,Formosa - UPJ Varas de Família e Sucessões: 2ª e 3ª,71
2025-07,FORMOSA,Formosa - UPJ Varas de Família e Sucessões: 2ª e 3ª,71
2025-08,FORMOSA,Formosa - UPJ Varas de Família e Sucessões: 2ª e 3ª,70
2025-09,FORMOSA,Formosa - UPJ Varas de Família e Sucessões: 2ª e 3ª,71
2025-10,FORMOSA,Formosa - UPJ Varas de Família e Sucessões: 2ª e 3ª,71
2025-11,FORMOSA,Formosa - UPJ Varas de Família e Sucessões: 2ª e 3ª,68
2025-12,FORMOSA,Formosa - UPJ Varas de Família e Sucessões: 2ª e 3ª,62
2025-01,FORMOSA,Formosa - Vara Regional de Execução Penal,1
2025-02,FORMOSA,Formosa - Vara Regional de Execução Penal,1
2025-03,FORMOSA,Formosa - Vara Regional de Execução Penal,2
2025-04,FORMOSA,Formosa - Vara Regional de Execução Penal,2
2025-05,FORMOSA,Formosa - Vara Regional de Execução Penal,3
2025-06,FORMOSA,Formosa - Vara Regional de Execução Penal,3
2025-07,FORMOSA,Formosa - Vara Regional de Execução Penal,4
2025-08,FORMOSA,Formosa - Vara Regional de Execução Penal,4
2025-09,FORMOSA,Formosa - Vara Regional de Execução Penal,4
2025-10,FORMOSA,Formosa - Vara Regional de Execução Penal,5
2025-11,FORMOSA,Formosa - Vara Regional de Execução Penal,5
2025-12,FORMOSA,Formosa - Vara Regional de Execução Penal,6
2025-01,FORMOSA,Formosa - Vara da Infância e Juventude Cível,9
2025-02,FORMOSA,Formosa - Vara da Infância e Juventude Cível,10
2025-03,FORMOSA,Formosa - Vara da Infância e Juventude Cível,10
2025-04,FORMOSA,Formosa - Vara da Infância e Juventude Cível,10
2025-05,FORMOSA,Formosa - Vara da Infância e Juventude Cível,11
2025-06,FORMOSA,Formosa - Vara da Infância e Juventude Cível,11
2025-07,FORMOSA,Formosa - Vara da Infância e Juventude Cível,11
2025-08,FORMOSA,Formosa - Vara da Infância e Juventude Cível,12
2025-09,FORMOSA,Formosa - Vara da Infância e Juventude Cível,12
2025-10,FORMOSA,Formosa - Vara da Infância e Juventude Cível,12
2025-11,FORMOSA,Formosa - Vara da Infância e Juventude Cível,13
2025-12,FORMOSA,Formosa - Vara da Infância e Juventude Cível,13
2025-01,FORMOSA,Formosa - Vara da Infância e Juventude Infracional,14
2025-02,FORMOSA,Formosa - Vara da Infância e Juventude Infracional,14
2025-03,FORMOSA,Formosa - Vara da Infância e Juventude Infracional,15
2025-04,FORMOSA,Formosa - Vara da Infância e Juventude Infracional,15
2025-05,FORMOSA,Formosa - Vara da Infância e Juventude Infracional,15
2025-06,FORMOSA,Formosa - Vara da Infância e Juventude Infracional,15
2025-07,FORMOSA,Formosa - Vara da Infância e Juventude Infracional,15
2025-08,FORMOSA,Formosa - Vara da Infância e Juventude Infracional,15
2025-09,FORMOSA,Formosa - Vara da Infância e Juventude Infracional,15
2025-10,FORMOSA,Formosa - Vara da Infância e Juventude Infracional,15
2025-11,FORMOSA,Formosa - Vara da Infância e Juventude Infracional,14
2025-12,FORMOSA,Formosa - Vara da Infância e Juventude Infracional,14
2025-01,FORMOSA,Formosa - Vara das Fazendas Públicas,21
2025-02,FORMOSA,Formosa - Vara das Fazendas Públicas,21
2025-03,FORMOSA,Formosa - Vara das Fazendas Públicas,22
2025-04,FORMOSA,Formosa - Vara das Fazendas Públicas,22
2025-05,FORMOSA,Formosa - Vara das Fazendas Públicas,23
2025-06,FORMOSA,Formosa - Vara das Fazendas Públicas,23
2025-07,FORMOSA,Formosa - Vara das Fazendas Públicas,23
2025-08,FORMOSA,Formosa - Vara das Fazendas Públicas,23
2025-09,FORMOSA,Formosa - Vara das Fazendas Públicas,23
2025-10,FORMOSA,Formosa - Vara das Fazendas Públicas,23
2025-11,FORMOSA,Formosa - Vara das Fazendas Públicas,22
2025-12,FORMOSA,Formosa - Vara das Fazendas Públicas,21
2025-01,FORMOSA,Formosa - Vara de Fazendas Públicas - Execução Fiscal,3
2025-02,FORMOSA,Formosa - Vara de Fazendas Públicas - Execução Fiscal,4
2025-03,FORMOSA,Formosa - Vara de Fazendas Públicas - Execução Fiscal,4
2025-04,FORMOSA,Formosa - Vara de Fazendas Públicas - Execução Fiscal,5
2025-05,FORMOSA,Formosa - Vara de Fazendas Públicas - Execução Fiscal,5
2025-06,FORMOSA,Formosa - Vara de Fazendas Públicas - Execução Fiscal,6
2025-07,FORMOSA,Formosa - Vara de Fazendas Públicas - Execução Fiscal,7
2025-08,FORMOSA,Formosa - Vara de Fazendas Públicas - Execução Fiscal,7
2025-09,FORMOSA,Formosa - Vara de Fazendas Públicas - Execução Fiscal,7
2025-10,FORMOSA,Formosa - Vara de Fazendas Públicas - Execução Fiscal,7
2025-11,FORMOSA,Formosa - Vara de Fazendas Públicas - Execução Fiscal,8
2025-12,FORMOSA,Formosa - Vara de Fazendas Públicas - Execução Fiscal,8
2025-01,FORMOSA,Turma Julgadora da 6ª Região 1ª Sub-região (Formosa),1
2025-02,FORMOSA,Turma Julgadora da 6ª Região 1ª Sub-região (Formosa),1
2025-03,FORMOSA,Turma Julgadora da 6ª Região 1ª Sub-região (Formosa),2
2025-04,FORMOSA,Turma Julgadora da 6ª Região 1ª Sub-região (Formosa),2
2025-05,FORMOSA,Turma Julgadora da 6ª Região 1ª Sub-região (Formosa),3
2025-06,FORMOSA,Turma Julgadora da 6ª Região 1ª Sub-região (Formosa),3
2025-07,FORMOSA,Turma Julgadora da 6ª Região 1ª Sub-região (Formosa),4
2025-08,FORMOSA,Turma Julgadora da 6ª Região 1ª Sub-região (Formosa),4
2025-09,FORMOSA,Turma Julgadora da 6ª Região 1ª Sub-região (Formosa),4
2025-10,FORMOSA,Turma Julgadora da 6ª Região 1ª Sub-região (Formosa),5
2025-11,FORMOSA,Turma Julgadora da 6ª Região 1ª Sub-região (Formosa),5
2025-12,FORMOSA,Turma Julgadora da 6ª Região 1ª Sub-região (Formosa),6
2025-01,FORMOSO,Formoso - Execução Penal/EXECPENWEB,1
2025-02,FORMOSO,Formoso - Execução Penal/EXECPENWEB,1
2025-03,FORMOSO,Formoso - Execução Penal/EXECPENWEB,2
2025-04,FORMOSO,Formoso - Execução Penal/EXECPENWEB,2
2025-05,FORMOSO,Formoso - Execução Penal/EXECPENWEB,2
2025-06,FORMOSO,Formoso - Execução Penal/EXECPENWEB,3
2025-07,FORMOSO,Formoso - Execução Penal/EXECPENWEB,4
2025-08,FORMOSO,Formoso - Execução Penal/EXECPENWEB,4
2025-09,FORMOSO,Formoso - Execução Penal/EXECPENWEB,4
2025-10,FORMOSO,Formoso - Execução Penal/EXECPENWEB,4
2025-11,FORMOSO,Formoso - Execução Penal/EXECPENWEB,4
2025-12,FORMOSO,Formoso - Execução Penal/EXECPENWEB,4
2025-01,FORMOSO,Formoso - Juizado Especial Criminal,4
2025-02,FORMOSO,Formoso - Juizado Especial Criminal,4
2025-03,FORMOSO,Formoso - Juizado Especial Criminal,5
2025-04,FORMOSO,Formoso - Juizado Especial Criminal,5
2025-05,FORMOSO,Formoso - Juizado Especial Criminal,5
2025-06,FORMOSO,Formoso - Juizado Especial Criminal,6
2025-07,FORMOSO,Formoso - Juizado Especial Criminal,6
2025-08,FORMOSO,Formoso - Juizado Especial Criminal,6
2025-09,FORMOSO,Formoso - Juizado Especial Criminal,6
2025-10,FORMOSO,Formoso - Juizado Especial Criminal,7
2025-11,FORMOSO,Formoso - Juizado Especial Criminal,7
2025-12,FORMOSO,Formoso - Juizado Especial Criminal,7
2025-01,FORMOSO,Formoso - Juizado Especial Cível,14
2025-02,FORMOSO,Formoso - Juizado Especial Cível,13
2025-03,FORMOSO,Formoso - Juizado Especial Cível,14
2025-04,FORMOSO,Formoso - Juizado Especial Cível,14
2025-05,FORMOSO,Formoso - Juizado Especial Cível,14
2025-06,FORMOSO,Formoso - Juizado Especial Cível,14
2025-07,FORMOSO,Formoso - Juizado Especial Cível,14
2025-08,FORMOSO,Formoso - Juizado Especial Cível,15
2025-09,FORMOSO,Formoso - Juizado Especial Cível,15
2025-10,FORMOSO,Formoso - Juizado Especial Cível,15
2025-11,FORMOSO,Formoso - Juizado Especial Cível,15
2025-12,FORMOSO,Formoso - Juizado Especial Cível,15
2025-01,FORMOSO,Formoso - Juizado das Fazendas Públicas,2
2025-02,FORMOSO,Formoso - Juizado das Fazendas Públicas,2
2025-03,FORMOSO,Formoso - Juizado das Fazendas Públicas,3
2025-04,FORMOSO,Formoso - Juizado das Fazendas Públicas,3
2025-05,FORMOSO,Formoso - Juizado das Fazendas Públicas,4
2025-06,FORMOSO,Formoso - Juizado das Fazendas Públicas,4
2025-07,FORMOSO,Formoso - Juizado das Fazendas Públicas,4
2025-08,FORMOSO,Formoso - Juizado das Fazendas Públicas,4
2025-09,FORMOSO,Formoso - Juizado das Fazendas Públicas,4
2025-10,FORMOSO,Formoso - Juizado das Fazendas Públicas,5
2025-11,FORMOSO,Formoso - Juizado das Fazendas Públicas,5
2025-12,FORMOSO,Formoso - Juizado das Fazendas Públicas,5
2025-01,FORMOSO,Formoso - Pai Presente,1
2025-02,FORMOSO,Formoso - Pai Presente,1
2025-03,FORMOSO,Formoso - Pai Presente,2
2025-04,FORMOSO,Formoso - Pai Presente,2
2025-05,FORMOSO,Formoso - Pai Presente,2
2025-06,FORMOSO,Formoso - Pai Presente,3
2025-07,FORMOSO,Formoso - Pai Presente,4
2025-08,FORMOSO,Formoso - Pai Presente,4
2025-09,FORMOSO,Formoso - Pai Presente,4
2025-10,FORMOSO,Formoso - Pai Presente,4
2025-11,FORMOSO,Formoso - Pai Presente,4
2025-12,FORMOSO,Formoso - Pai Presente,4
2025-01,FORMOSO,Formoso - Vara Criminal,12
2025-02,FORMOSO,Formoso - Vara Criminal,13
2025-03,FORMOSO,Formoso - Vara Criminal,13
2025-04,FORMOSO,Formoso - Vara Criminal,13
2025-05,FORMOSO,Formoso - Vara Criminal,14
2025-06,FORMOSO,Formoso - Vara Criminal,14
2025-07,FORMOSO,Formoso - Vara Criminal,14
2025-08,FORMOSO,Formoso - Vara Criminal,14
2025-09,FORMOSO,Formoso - Vara Criminal,14
2025-10,FORMOSO,Formoso - Vara Criminal,14
2025-11,FORMOSO,Formoso - Vara Criminal,14
2025-12,FORMOSO,Formoso - Vara Criminal,14
2025-01,FORMOSO,Formoso - Vara Cível,10
2025-02,FORMOSO,Formoso - Vara Cível,11
2025-03,FORMOSO,Formoso - Vara Cível,14
2025-04,FORMOSO,Formoso - Vara Cível,11
2025-05,FORMOSO,Formoso - Vara Cível,12
2025-06,FORMOSO,Formoso - Vara Cível,12
2025-07,FORMOSO,Formoso - Vara Cível,12
2025-08,FORMOSO,Formoso - Vara Cível,12
2025-09,FORMOSO,Formoso - Vara Cível,12
2025-10,FORMOSO,Formoso - Vara Cível,12
2025-11,FORMOSO,Formoso - Vara Cível,12
2025-12,FORMOSO,Formoso - Vara Cível,12
2025-01,FORMOSO,Formoso - Vara da Infância e Juventude Cível,2
2025-02,FORMOSO,Formoso - Vara da Infância e Juventude Cível,2
2025-03,FORMOSO,Formoso - Vara da Infância e Juventude Cível,3
2025-04,FORMOSO,Formoso - Vara da Infância e Juventude Cível,3
2025-05,FORMOSO,Formoso - Vara da Infância e Juventude Cível,4
2025-06,FORMOSO,Formoso - Vara da Infância e Juventude Cível,4
2025-07,FORMOSO,Formoso - Vara da Infância e Juventude Cível,4
2025-08,FORMOSO,Formoso - Vara da Infância e Juventude Cível,4
2025-09,FORMOSO,Formoso - Vara da Infância e Juventude Cível,4
2025-10,FORMOSO,Formoso - Vara da Infância e Juventude Cível,5
2025-11,FORMOSO,Formoso - Vara da Infância e Juventude Cível,5
2025-12,FORMOSO,Formoso - Vara da Infância e Juventude Cível,5
2025-01,FORMOSO,Formoso - Vara da Infância e Juventude Infracional,2
2025-01,FORMOSO,Formoso - Vara da Infância e Juventude Infracional,2
2025-02,FORMOSO,Formoso - Vara da Infância e Juventude Infracional,2
2025-02,FORMOSO,Formoso - Vara da Infância e Juventude Infracional,2
2025-03,FORMOSO,Formoso - Vara da Infância e Juventude Infracional,3
2025-03,FORMOSO,Formoso - Vara da Infância e Juventude Infracional,2
2025-04,FORMOSO,Formoso - Vara da Infância e Juventude Infracional,3
2025-04,FORMOSO,Formoso - Vara da Infância e Juventude Infracional,3
2025-05,FORMOSO,Formoso - Vara da Infância e Juventude Infracional,4
2025-05,FORMOSO,Formoso - Vara da Infância e Juventude Infracional,4
2025-06,FORMOSO,Formoso - Vara da Infância e Juventude Infracional,4
2025-06,FORMOSO,Formoso - Vara da Infância e Juventude Infracional,4
2025-07,FORMOSO,Formoso - Vara da Infância e Juventude Infracional,4
2025-07,FORMOSO,Formoso - Vara da Infância e Juventude Infracional,4
2025-08,FORMOSO,Formoso - Vara da Infância e Juventude Infracional,5
2025-08,FORMOSO,Formoso - Vara da Infância e Juventude Infracional,4
2025-09,FORMOSO,Formoso - Vara da Infância e Juventude Infracional,5
2025-09,FORMOSO,Formoso - Vara da Infância e Juventude Infracional,4
2025-10,FORMOSO,Formoso - Vara da Infância e Juventude Infracional,5
2025-10,FORMOSO,Formoso - Vara da Infância e Juventude Infracional,4
2025-11,FORMOSO,Formoso - Vara da Infância e Juventude Infracional,5
2025-11,FORMOSO,Formoso - Vara da Infância e Juventude Infracional,4
2025-12,FORMOSO,Formoso - Vara da Infância e Juventude Infracional,5
2025-12,FORMOSO,Formoso - Vara da Infância e Juventude Infracional,4
2025-01,FORMOSO,Formoso - Vara das Fazendas Públicas,22
2025-02,FORMOSO,Formoso - Vara das Fazendas Públicas,23
2025-03,FORMOSO,Formoso - Vara das Fazendas Públicas,23
2025-04,FORMOSO,Formoso - Vara das Fazendas Públicas,22
2025-05,FORMOSO,Formoso - Vara das Fazendas Públicas,23
2025-06,FORMOSO,Formoso - Vara das Fazendas Públicas,23
2025-07,FORMOSO,Formoso - Vara das Fazendas Públicas,23
2025-08,FORMOSO,Formoso - Vara das Fazendas Públicas,23
2025-09,FORMOSO,Formoso - Vara das Fazendas Públicas,23
2025-10,FORMOSO,Formoso - Vara das Fazendas Públicas,23
2025-11,FORMOSO,Formoso - Vara das Fazendas Públicas,22
2025-12,FORMOSO,Formoso - Vara das Fazendas Públicas,20
2025-01,FORMOSO,Formoso - Vara de Família e Sucessões,8
2025-02,FORMOSO,Formoso - Vara de Família e Sucessões,7
2025-03,FORMOSO,Formoso - Vara de Família e Sucessões,8
2025-04,FORMOSO,Formoso - Vara de Família e Sucessões,8
2025-05,FORMOSO,Formoso - Vara de Família e Sucessões,9
2025-06,FORMOSO,Formoso - Vara de Família e Sucessões,9
2025-07,FORMOSO,Formoso - Vara de Família e Sucessões,9
2025-08,FORMOSO,Formoso - Vara de Família e Sucessões,9
2025-09,FORMOSO,Formoso - Vara de Família e Sucessões,9
2025-10,FORMOSO,Formoso - Vara de Família e Sucessões,9
2025-11,FORMOSO,Formoso - Vara de Família e Sucessões,10
2025-12,FORMOSO,Formoso - Vara de Família e Sucessões,9
2025-01,GOIANDIRA,Goiandira - Execução Penal/EXECPENWEB,1
2025-02,GOIANDIRA,Goiandira - Execução Penal/EXECPENWEB,1
2025-03,GOIANDIRA,Goiandira - Execução Penal/EXECPENWEB,2
2025-04,GOIANDIRA,Goiandira - Execução Penal/EXECPENWEB,2
2025-05,GOIANDIRA,Goiandira - Execução Penal/EXECPENWEB,2
2025-06,GOIANDIRA,Goiandira - Execução Penal/EXECPENWEB,3
2025-07,GOIANDIRA,Goiandira - Execução Penal/EXECPENWEB,4
2025-08,GOIANDIRA,Goiandira - Execução Penal/EXECPENWEB,4
2025-09,GOIANDIRA,Goiandira - Execução Penal/EXECPENWEB,4
2025-10,GOIANDIRA,Goiandira - Execução Penal/EXECPENWEB,4
2025-11,GOIANDIRA,Goiandira - Execução Penal/EXECPENWEB,4
2025-12,GOIANDIRA,Goiandira - Execução Penal/EXECPENWEB,4
2025-01,GOIANDIRA,Goiandira - Juizado Especial Criminal,5
2025-02,GOIANDIRA,Goiandira - Juizado Especial Criminal,6
2025-03,GOIANDIRA,Goiandira - Juizado Especial Criminal,6
2025-04,GOIANDIRA,Goiandira - Juizado Especial Criminal,7
2025-05,GOIANDIRA,Goiandira - Juizado Especial Criminal,7
2025-06,GOIANDIRA,Goiandira - Juizado Especial Criminal,7
2025-07,GOIANDIRA,Goiandira - Juizado Especial Criminal,7
2025-08,GOIANDIRA,Goiandira - Juizado Especial Criminal,7
2025-09,GOIANDIRA,Goiandira - Juizado Especial Criminal,7
2025-10,GOIANDIRA,Goiandira - Juizado Especial Criminal,8
2025-11,GOIANDIRA,Goiandira - Juizado Especial Criminal,9
2025-12,GOIANDIRA,Goiandira - Juizado Especial Criminal,9
2025-01,GOIANDIRA,Goiandira - Juizado Especial Cível,6
2025-02,GOIANDIRA,Goiandira - Juizado Especial Cível,7
2025-03,GOIANDIRA,Goiandira - Juizado Especial Cível,8
2025-04,GOIANDIRA,Goiandira - Juizado Especial Cível,8
2025-05,GOIANDIRA,Goiandira - Juizado Especial Cível,9
2025-06,GOIANDIRA,Goiandira - Juizado Especial Cível,9
2025-07,GOIANDIRA,Goiandira - Juizado Especial Cível,9
2025-08,GOIANDIRA,Goiandira - Juizado Especial Cível,9
2025-09,GOIANDIRA,Goiandira - Juizado Especial Cível,9
2025-10,GOIANDIRA,Goiandira - Juizado Especial Cível,9
2025-11,GOIANDIRA,Goiandira - Juizado Especial Cível,9
2025-12,GOIANDIRA,Goiandira - Juizado Especial Cível,9
2025-01,GOIANDIRA,Goiandira - Juizado das Fazendas Públicas,3
2025-02,GOIANDIRA,Goiandira - Juizado das Fazendas Públicas,3
2025-03,GOIANDIRA,Goiandira - Juizado das Fazendas Públicas,4
2025-04,GOIANDIRA,Goiandira - Juizado das Fazendas Públicas,4
2025-05,GOIANDIRA,Goiandira - Juizado das Fazendas Públicas,4
2025-06,GOIANDIRA,Goiandira - Juizado das Fazendas Públicas,4
2025-07,GOIANDIRA,Goiandira - Juizado das Fazendas Públicas,4
2025-08,GOIANDIRA,Goiandira - Juizado das Fazendas Públicas,5
2025-09,GOIANDIRA,Goiandira - Juizado das Fazendas Públicas,5
2025-10,GOIANDIRA,Goiandira - Juizado das Fazendas Públicas,5
2025-11,GOIANDIRA,Goiandira - Juizado das Fazendas Públicas,6
2025-12,GOIANDIRA,Goiandira - Juizado das Fazendas Públicas,6
2025-01,GOIANDIRA,Goiandira - Pai Presente,1
2025-02,GOIANDIRA,Goiandira - Pai Presente,1
2025-03,GOIANDIRA,Goiandira - Pai Presente,2
2025-04,GOIANDIRA,Goiandira - Pai Presente,2
2025-05,GOIANDIRA,Goiandira - Pai Presente,2
2025-06,GOIANDIRA,Goiandira - Pai Presente,3
2025-07,GOIANDIRA,Goiandira - Pai Presente,4
2025-08,GOIANDIRA,Goiandira - Pai Presente,4
2025-09,GOIANDIRA,Goiandira - Pai Presente,4
2025-10,GOIANDIRA,Goiandira - Pai Presente,4
2025-11,GOIANDIRA,Goiandira - Pai Presente,4
2025-12,GOIANDIRA,Goiandira - Pai Presente,4
2025-01,GOIANDIRA,Goiandira - Vara Criminal,14
2025-02,GOIANDIRA,Goiandira - Vara Criminal,15
2025-03,GOIANDIRA,Goiandira - Vara Criminal,16
2025-04,GOIANDIRA,Goiandira - Vara Criminal,15
2025-05,GOIANDIRA,Goiandira - Vara Criminal,15
2025-06,GOIANDIRA,Goiandira - Vara Criminal,15
2025-07,GOIANDIRA,Goiandira - Vara Criminal,15
2025-08,GOIANDIRA,Goiandira - Vara Criminal,15
2025-09,GOIANDIRA,Goiandira - Vara Criminal,15
2025-10,GOIANDIRA,Goiandira - Vara Criminal,15
2025-11,GOIANDIRA,Goiandira - Vara Criminal,15
2025-12,GOIANDIRA,Goiandira - Vara Criminal,14
2025-01,GOIANDIRA,Goiandira - Vara Cível,6
2025-02,GOIANDIRA,Goiandira - Vara Cível,6
2025-03,GOIANDIRA,Goiandira - Vara Cível,7
2025-04,GOIANDIRA,Goiandira - Vara Cível,8
2025-05,GOIANDIRA,Goiandira - Vara Cível,7
2025-06,GOIANDIRA,Goiandira - Vara Cível,7
2025-07,GOIANDIRA,Goiandira - Vara Cível,7
2025-08,GOIANDIRA,Goiandira - Vara Cível,7
